invoice_id,quantity,tax_5%,total,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,customer_id,product_id,sales_id,average_price_per_unit
460-93-5834,7,15.953,335.013,1/13/2019,10:03,Cash,319.06,4.761904762,15.953,5.0,3,593,886,47.858999999999995
325-89-4209,1,4.395,92.295,2/5/2019,19:42,Ewallet,87.9,4.761904762,4.395,6.7,4,883,887,92.295
884-80-6021,10,36.735,771.435,3/23/2019,13:14,Ewallet,734.7,4.761904762,36.735,9.5,1,884,888,77.14349999999999
137-74-8729,8,4.876,102.396,3/13/2019,12:47,Ewallet,97.52,4.761904762,4.876,6.8,2,885,889,12.7995
880-46-5796,10,38.46,807.66,3/17/2019,19:53,Ewallet,769.2,4.761904762,38.46,5.6,4,886,890,80.76599999999999
389-70-2397,5,20.915,439.215,2/21/2019,10:26,Cash,418.3,4.761904762,20.915,7.2,2,887,891,87.84299999999999
114-35-5271,8,23.164,486.444,2/7/2019,15:06,Cash,463.28,4.761904762,23.164,8.1,9,888,892,60.8055
607-76-6216,5,23.1225,485.5725,3/2/2019,16:35,Credit card,462.45,4.761904762,23.1225,8.6,12,889,893,97.11449999999999
715-20-1673,5,7.095,148.995,3/6/2019,20:57,Cash,141.9,4.761904762,7.095,9.4,11,890,894,29.799
811-35-1094,6,15.135,317.835,2/6/2019,15:16,Credit card,302.7,4.761904762,15.135,8.9,7,891,895,52.9725
699-88-1972,8,39.664,832.944,1/28/2019,17:47,Credit card,793.28,4.761904762,39.664,4.2,11,892,896,104.118
781-84-8059,7,21.259,446.439,1/18/2019,16:23,Ewallet,425.18,4.761904762,21.259,5.0,5,893,897,63.777
409-49-6995,6,14.181,297.801,2/5/2019,10:17,Cash,283.62,4.761904762,14.181,8.8,12,894,898,49.6335
725-54-0677,7,29.96,629.16,3/2/2019,13:50,Cash,599.2,4.761904762,29.96,5.3,10,895,899,89.88
146-09-5432,9,15.768,331.128,2/9/2019,19:17,Ewallet,315.36,4.761904762,15.768,4.6,4,896,900,36.792
377-79-7592,9,20.178,423.738,1/14/2019,14:00,Credit card,403.56,4.761904762,20.178,7.5,12,897,901,47.082
509-10-0516,4,9.194,193.074,2/9/2019,12:02,Ewallet,183.88,4.761904762,9.194,5.1,11,898,902,48.2685
595-94-9924,5,6.9325,145.5825,3/26/2019,20:21,Credit card,138.65,4.761904762,6.9325,4.2,1,899,903,29.116500000000002
865-41-9075,7,4.0355,84.7455,1/28/2019,17:35,Cash,80.71,4.761904762,4.0355,8.1,3,900,904,12.1065
545-07-8534,2,5.832,122.472,2/14/2019,12:42,Ewallet,116.64,4.761904762,5.832,6.0,2,901,905,61.236
118-62-1812,4,15.676,329.196,3/24/2019,17:56,Cash,313.52,4.761904762,15.676,7.9,12,298,906,82.299
450-42-3339,10,42.305,888.405,2/9/2019,18:58,Credit card,846.1,4.761904762,42.305,8.8,5,902,907,88.84049999999999
851-98-3555,5,20.72,435.12,3/24/2019,14:08,Credit card,414.4,4.761904762,20.72,6.6,9,903,908,87.024
186-71-5196,2,7.954,167.034,3/27/2019,16:30,Ewallet,159.08,4.761904762,7.954,6.2,1,904,909,83.517
624-01-8356,10,24.505,514.605,1/27/2019,10:44,Credit card,490.1,4.761904762,24.505,4.2,9,905,910,51.4605
313-66-9943,3,4.3725,91.8225,3/27/2019,20:29,Credit card,87.45,4.761904762,4.3725,7.3,6,906,911,30.6075
151-27-8496,4,11.226,235.746,1/19/2019,11:43,Ewallet,224.52,4.761904762,11.226,8.6,2,907,912,58.9365
453-33-6436,8,37.248,782.208,2/7/2019,10:09,Cash,744.96,4.761904762,37.248,6.8,8,908,913,97.776
522-57-8364,8,20.536,431.256,1/31/2019,10:00,Ewallet,410.72,4.761904762,20.536,7.6,4,909,914,53.907
459-45-2396,3,14.94,313.74,2/25/2019,18:45,Cash,298.8,4.761904762,14.94,5.8,1,910,915,104.58
717-96-4189,6,10.647,223.587,2/2/2019,12:40,Cash,212.94,4.761904762,10.647,4.1,2,911,916,37.2645
722-13-2115,1,2.1425,44.9925,3/14/2019,15:36,Credit card,42.85,4.761904762,2.1425,9.3,10,912,917,44.9925
749-81-8133,4,18.934,397.614,3/11/2019,12:04,Cash,378.68,4.761904762,18.934,6.8,8,913,918,99.4035
777-67-2495,3,10.3455,217.2555,2/22/2019,11:26,Ewallet,206.91,4.761904762,10.3455,8.7,11,914,919,72.41850000000001
636-98-3364,3,3.939,82.719,3/2/2019,12:36,Ewallet,78.78,4.761904762,3.939,6.3,6,371,920,27.572999999999997
246-55-6923,9,16.1055,338.2155,3/10/2019,15:06,Credit card,322.11,4.761904762,16.1055,5.1,12,915,921,37.5795
181-82-6255,6,4.911,103.131,2/8/2019,10:58,Cash,98.22,4.761904762,4.911,7.0,9,916,922,17.1885
838-02-1821,2,1.273,26.733,2/22/2019,12:10,Credit card,25.46,4.761904762,1.273,5.2,12,917,923,13.3665
887-42-0517,7,29.099,611.079,1/10/2019,10:31,Credit card,581.98,4.761904762,29.099,6.6,2,918,924,87.297
457-12-0244,6,10.566,221.886,3/14/2019,13:49,Ewallet,211.32,4.761904762,10.566,6.5,12,919,925,36.981
226-34-0034,4,2.756,57.876,1/10/2019,11:10,Ewallet,55.12,4.761904762,2.756,9.0,9,920,926,14.469
321-49-7382,1,4.4155,92.7255,2/15/2019,17:38,Credit card,88.31,4.761904762,4.4155,5.2,7,921,927,92.7255
397-25-8725,9,17.829,374.409,1/13/2019,17:54,Credit card,356.58,4.761904762,17.829,6.8,1,922,928,41.601
431-66-2305,9,39.7125,833.9625,2/15/2019,20:51,Credit card,794.25,4.761904762,39.7125,7.6,9,923,929,92.6625
825-94-5922,2,2.531,53.151,3/2/2019,19:26,Ewallet,50.62,4.761904762,2.531,7.2,11,924,930,26.5755
641-62-7288,6,29.976,629.496,3/24/2019,13:33,Ewallet,599.52,4.761904762,29.976,7.1,11,925,931,104.916
756-93-1854,2,8.335,175.035,2/2/2019,14:05,Credit card,166.7,4.761904762,8.335,9.5,12,926,932,87.5175
243-55-8457,10,37.22,781.62,2/27/2019,11:40,Ewallet,744.4,4.761904762,37.22,5.1,8,927,933,78.162
458-10-8612,7,22.428,470.988,1/20/2019,12:27,Ewallet,448.56,4.761904762,22.428,7.6,5,928,934,67.284
501-61-1753,6,18.945,397.845,1/3/2019,20:24,Ewallet,378.9,4.761904762,18.945,9.8,9,929,935,66.3075
235-06-8510,3,12.858,270.018,1/24/2019,20:59,Ewallet,257.16,4.761904762,12.858,5.1,10,930,936,90.00599999999999
433-08-7822,7,27.6115,579.8415,1/5/2019,19:48,Ewallet,552.23,4.761904762,27.6115,7.5,2,931,937,82.8345
361-85-2571,5,22.37,469.77,3/30/2019,10:18,Cash,447.4,4.761904762,22.37,7.4,8,932,938,93.954
131-70-8179,3,13.8135,290.0835,2/17/2019,16:27,Cash,276.27,4.761904762,13.8135,4.2,1,933,939,96.6945
500-02-2261,6,17.187,360.927,3/21/2019,17:04,Ewallet,343.74,4.761904762,17.187,5.9,2,934,940,60.154500000000006
720-72-2436,4,13.304,279.384,3/2/2019,18:14,Ewallet,266.08,4.761904762,13.304,6.9,3,935,941,69.846
702-83-5291,9,44.919,943.299,3/27/2019,10:43,Cash,898.38,4.761904762,44.919,6.6,10,301,942,104.81099999999999
809-69-9497,10,22.84,479.64,1/19/2019,19:30,Ewallet,456.8,4.761904762,22.84,5.7,8,936,943,47.964
449-16-6770,5,12.6975,266.6475,2/19/2019,14:53,Credit card,253.95,4.761904762,12.6975,5.3,3,937,944,53.329499999999996
333-23-2632,7,3.528,74.088,3/28/2019,20:14,Cash,70.56,4.761904762,3.528,4.2,4,938,945,10.584
489-82-1237,7,32.858,690.018,1/5/2019,11:51,Credit card,657.16,4.761904762,32.858,7.3,8,939,946,98.574
859-97-6048,2,8.425,176.925,3/26/2019,14:13,Credit card,168.5,4.761904762,8.425,5.3,10,940,947,88.4625
676-10-2200,1,2.689,56.469,2/3/2019,20:13,Ewallet,53.78,4.761904762,2.689,4.7,7,941,948,56.469
373-88-1424,5,8.9525,188.0025,2/6/2019,18:44,Ewallet,179.05,4.761904762,8.9525,7.9,10,942,949,37.6005
365-16-4334,8,10.572,222.012,2/24/2019,14:26,Ewallet,211.44,4.761904762,10.572,8.9,9,943,950,27.7515
503-21-4385,3,5.9865,125.7165,2/21/2019,12:40,Ewallet,119.73,4.761904762,5.9865,9.3,7,944,951,41.905499999999996
305-89-2768,3,3.285,68.985,1/9/2019,18:43,Ewallet,65.7,4.761904762,3.285,4.7,6,945,952,22.995
574-80-1489,4,12.57,263.97,2/25/2019,13:22,Ewallet,251.4,4.761904762,12.57,8.7,6,946,953,65.9925
784-08-0310,4,4.208,88.368,1/13/2019,13:58,Cash,84.16,4.761904762,4.208,7.6,12,947,954,22.092
200-40-6154,6,19.773,415.233,2/9/2019,11:45,Cash,395.46,4.761904762,19.773,5.7,7,948,955,69.2055
846-10-0341,7,14.8995,312.8895,1/6/2019,11:51,Cash,297.99,4.761904762,14.8995,6.8,8,949,956,44.6985
577-34-7579,9,22.7205,477.1305,1/10/2019,17:16,Cash,454.41,4.761904762,22.7205,5.4,10,950,957,53.0145
430-02-3888,6,13.806,289.926,2/7/2019,15:55,Cash,276.12,4.761904762,13.806,7.1,11,951,958,48.321
867-47-1948,10,7.9,165.9,1/9/2019,12:07,Cash,158.0,4.761904762,7.9,7.8,2,952,959,16.59
384-59-6655,9,44.397,932.337,2/19/2019,15:07,Cash,887.94,4.761904762,44.397,8.4,1,953,960,103.593
256-58-3609,1,4.599,96.579,3/18/2019,15:29,Cash,91.98,4.761904762,4.599,9.8,10,954,961,96.579
324-92-3863,2,2.089,43.869,2/5/2019,18:45,Cash,41.78,4.761904762,2.089,9.8,4,955,962,21.9345
593-08-5916,1,0.775,16.275,3/19/2019,15:23,Credit card,15.5,4.761904762,0.775,7.4,8,956,963,16.275
364-34-2972,3,14.523,304.983,3/30/2019,20:37,Cash,290.46,4.761904762,14.523,6.7,10,957,964,101.661
794-42-3736,2,3.333,69.993,1/26/2019,14:41,Credit card,66.66,4.761904762,3.333,6.4,11,958,965,34.9965
172-42-8274,2,3.827,80.367,3/2/2019,18:18,Credit card,76.54,4.761904762,3.827,5.8,9,959,966,40.1835
558-60-5016,9,14.985,314.685,3/4/2019,15:27,Ewallet,299.7,4.761904762,14.985,7.2,8,960,967,34.965
195-06-0432,3,12.1515,255.1815,1/13/2019,12:55,Credit card,243.03,4.761904762,12.1515,9.3,4,961,968,85.0605
605-03-2706,3,2.37,49.77,3/25/2019,18:02,Cash,47.4,4.761904762,2.37,9.5,8,962,969,16.59
214-30-2776,5,8.6225,181.0725,3/11/2019,19:44,Credit card,172.45,4.761904762,8.6225,9.0,6,963,970,36.2145
746-04-1077,10,42.315,888.615,1/1/2019,11:36,Credit card,846.3,4.761904762,42.315,9.0,6,964,971,88.8615
448-34-8700,7,12.9185,271.2885,2/10/2019,13:51,Ewallet,258.37,4.761904762,12.9185,6.7,7,965,972,38.7555
452-04-8808,7,30.478,640.038,1/26/2019,15:17,Cash,609.56,4.761904762,30.478,5.5,11,966,973,91.434
531-56-4728,3,12.012,252.252,2/11/2019,15:29,Cash,240.24,4.761904762,12.012,5.4,3,967,974,84.084
744-82-9138,2,8.613,180.873,2/7/2019,17:59,Cash,172.26,4.761904762,8.613,8.2,5,968,975,90.4365
883-69-1285,2,4.992,104.832,3/6/2019,11:55,Credit card,99.84,4.761904762,4.992,7.0,7,969,976,52.416
221-25-5073,4,14.932,313.572,3/4/2019,10:39,Cash,298.64,4.761904762,14.932,8.5,8,970,977,78.393
518-71-6847,6,7.98,167.58,2/26/2019,15:10,Ewallet,159.6,4.761904762,7.98,4.9,7,971,978,27.930000000000003
156-20-0370,1,1.2725,26.7225,3/10/2019,18:10,Credit card,25.45,4.761904762,1.2725,5.1,9,972,979,26.7225
151-33-7434,1,3.3885,71.1585,2/4/2019,20:43,Credit card,67.77,4.761904762,3.3885,6.5,9,973,980,71.1585
728-47-9078,4,11.918,250.278,1/19/2019,12:46,Cash,238.36,4.761904762,11.918,9.8,10,974,981,62.5695
809-46-1866,4,11.63,244.23,1/23/2019,17:44,Cash,232.6,4.761904762,11.63,8.4,3,975,982,61.0575
139-32-4183,9,43.866,921.186,3/14/2019,14:19,Ewallet,877.32,4.761904762,43.866,7.4,1,976,983,102.354
148-41-7930,7,34.986,734.706,1/23/2019,10:33,Cash,699.72,4.761904762,34.986,6.1,5,977,984,104.958
189-40-5216,7,33.7295,708.3195,1/9/2019,11:40,Cash,674.59,4.761904762,33.7295,6.0,5,978,985,101.18849999999999
374-38-5555,5,15.9275,334.4775,2/7/2019,19:30,Ewallet,318.55,4.761904762,15.9275,8.5,9,979,986,66.8955
764-44-8999,2,1.476,30.996,2/18/2019,14:42,Ewallet,29.52,4.761904762,1.476,4.3,9,980,987,15.498
552-44-5977,8,24.8,520.8,1/3/2019,19:08,Credit card,496.0,4.761904762,24.8,6.2,7,981,988,65.1
267-62-7380,10,41.17,864.57,3/29/2019,19:12,Ewallet,823.4,4.761904762,41.17,4.3,10,982,989,86.45700000000001
430-53-4718,8,30.148,633.108,1/28/2019,15:46,Credit card,602.96,4.761904762,30.148,8.4,7,983,990,79.1385
886-18-2897,5,14.14,296.94,3/22/2019,19:06,Credit card,282.8,4.761904762,14.14,4.5,8,984,991,59.388
602-16-6955,10,38.3,804.3,1/24/2019,18:10,Ewallet,766.0,4.761904762,38.3,6.0,9,985,992,80.42999999999999
745-74-0715,2,5.803,121.863,3/10/2019,20:46,Ewallet,116.06,4.761904762,5.803,8.8,3,986,993,60.9315
690-01-6631,10,8.745,183.645,2/22/2019,18:35,Ewallet,174.9,4.761904762,8.745,6.6,11,987,994,18.3645
652-49-6720,1,3.0475,63.9975,2/18/2019,11:40,Ewallet,60.95,4.761904762,3.0475,5.9,12,988,995,63.9975
233-67-5758,1,2.0175,42.3675,1/29/2019,13:46,Ewallet,40.35,4.761904762,2.0175,6.2,5,989,996,42.3675
303-96-2227,10,48.69,1022.49,3/2/2019,17:16,Ewallet,973.8,4.761904762,48.69,4.4,9,990,997,102.249
727-02-1313,1,1.592,33.432,2/9/2019,13:22,Cash,31.84,4.761904762,1.592,7.7,4,991,998,33.432
347-56-2442,1,3.291,69.111,2/22/2019,15:33,Cash,65.82,4.761904762,3.291,4.1,3,992,999,69.111
849-09-3807,7,30.919,649.299,2/18/2019,13:28,Cash,618.38,4.761904762,30.919,6.6,1,993,1000,92.75699999999999
